166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,170,188,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,165,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,187,188,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,170,189,264,264,264,187,171,166,166,166,166,166,273,166,166,166,166,166,166,166,166,166,166,166,166,252,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,273,166,166,166,166,166,166,167,264,268,264,267,268,187,188,188,188,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,192,145,268,264,264,265,264,266,264,264,187,171,166,166,166,166,166,166,166,166,252,166,166,166,166,166,166,166,166,166,166,166,166
252,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,167,264,264,264,268,268,268,264,264,268,165,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,273,166,166
166,166,166,166,166,166,166,166,170,188,171,166,166,166,166,166,166,166,167,266,264,264,266,264,268,267,264,268,187,188,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,273,166,166,167,264,187,188,188,188,171,166,166,166,167,268,266,264,264,264,264,264,264,268,264,268,187,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,268,264,264,268,187,188,188,188,189,264,264,265,264,264,264,266,264,264,268,264,268,187,188,171,166,166,166,166,166,166,166,166,166,166,166,166,166,273,166,166
166,166,166,166,166,166,166,166,192,145,264,268,267,264,268,265,264,267,266,264,264,264,267,266,267,265,264,268,264,268,268,264,264,165,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,264,266,264,266,264,264,264,264,268,264,264,264,264,264,264,143,144,144,144,144,144,144,193,166,166,166,166,166,166,252,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,268,266,268,264,264,264,264,264,268,264,265,264,268,264,264,165,166,166,166,166,166,166,166,166,273,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,270,166,166,166,166,166,192,145,268,265,264,264,264,264,268,264,264,264,264,264,264,265,264,187,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,273,166,166,166,166,167,264,264,265,264,264,264,264,264,265,268,264,266,264,265,264,264,187,171,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,273,166,166,166,166
166,166,166,166,166,166,166,166,166,166,167,264,268,264,267,264,264,264,264,264,264,264,264,268,264,264,268,264,187,188,188,188,188,188,188,188,188,171,166,166,166,166,166,166,166,273,166,166,166,166
166,166,166,166,166,166,270,170,188,188,189,264,266,267,266,265,264,268,264,264,264,268,266,264,264,264,264,268,264,264,264,265,264,264,268,264,264,165,166,166,166,166,166,166,166,273,166,166,166,166
166,166,166,252,166,166,166,167,264,264,264,264,268,265,268,264,266,264,264,264,264,268,264,264,268,264,268,264,264,266,265,264,264,264,264,264,143,193,166,166,166,166,166,273,166,166,166,166,166,166
166,166,166,166,166,166,166,167,264,264,267,264,265,264,264,264,264,268,264,264,267,265,266,264,264,265,264,264,264,264,264,264,264,264,268,265,165,166,166,166,166,166,166,166,270,166,166,166,166,252
166,166,166,166,166,166,166,167,267,264,266,264,266,267,264,264,264,264,268,268,264,266,264,264,267,264,264,264,264,265,264,264,267,268,264,143,193,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,270,192,145,264,268,268,264,264,264,264,264,264,264,264,268,264,264,264,268,264,268,268,267,264,264,265,268,268,143,193,166,166,273,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,264,268,268,265,264,264,265,268,266,268,264,267,264,264,264,264,264,264,264,264,264,267,268,143,193,166,166,270,166,270,166,166,273,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,192,145,264,264,264,264,264,268,268,268,264,268,268,264,264,264,264,264,264,268,264,264,266,264,265,187,188,188,188,171,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,273,166,166,166,192,144,145,266,264,265,264,264,264,268,268,264,264,264,264,264,264,266,266,267,268,264,264,265,264,264,264,264,187,171,166,166,166,166,166,166,166,166,166,166,166
